Time,Altitude_m,Altitude_ft,SoS_ft_s,AirDensity_slugft3,TransVel_ft_s,Mach,AoA_rad,AoA_deg,AoS_rad,AoS_deg,u_NED_ms,v_NED_ms,w_NED_ms,u_NED_fts,v_NED_fts,w_NED_fts,phi_rad,theta_rad,psi_rad,phi_deg,theta_deg,psi_deg,p_rads,q_rads,r_rads,p_degs,q_degs,r_degs
1.2800000000,9002.2996811003,29535.1048857412,996.8442333719,0.0009066981,590.1437838295,0.5920120357,0.0964212537,5.5245308928,-0.0000000000,-0.0000000000,179.8669078936,0.0000000000,-1.7905042448,590.1145460936,0.0000000000,-5.8743579465,-0.0000000000,0.1063755312,0.0000000000,-0.0000000000,6.0948689788,0.0000000000,0.0000000000,-0.0000561478,0.0000000000,0.0000000000,-0.0032170303,0.0000000000
1.3000000000,9002.3354883953,29535.2223637467,996.8437296459,0.0009066942,590.1374772385,0.5920060083,0.0964215606,5.5245484793,-0.0000000000,-0.0000000000,179.8649883338,0.0000000000,-1.7902245283,590.1082483250,0.0000000000,-5.8734402413,-0.0000000000,0.1063743893,0.0000000000,-0.0000000000,6.0948035572,0.0000000000,0.0000000000,-0.0000580366,0.0000000000,0.0000000000,-0.0033252533,0.0000000000
1.3200000000,9002.3712900526,29535.3398232562,996.8432259992,0.0009066903,590.1311728673,0.5919999830,0.0964218538,5.5245652776,-0.0000000000,-0.0000000000,179.8630694933,0.0000000000,-1.7899404828,590.1019529163,0.0000000000,-5.8725083336,-0.0000000000,0.1063732096,0.0000000000,-0.0000000000,6.0947359644,0.0000000000,0.0000000000,-0.0000599368,0.0000000000,0.0000000000,-0.0034341241,0.0000000000
1.3400000000,9002.4070859855,29535.4572639848,996.8427224330,0.0009066864,590.1248707392,0.5919939600,0.0964221332,5.5245812843,-0.0000000000,-0.0000000000,179.8611513794,0.0000000000,-1.7896520812,590.0956598917,0.0000000000,-5.8715621340,-0.0000000000,0.1063719918,0.0000000000,-0.0000000000,6.0946661884,0.0000000000,0.0000000000,-0.0000618468,0.0000000000,0.0000000000,-0.0035435613,0.0000000000
1.3600000000,9002.4428761066,29535.5746856457,996.8422189486,0.0009066826,590.1185708774,0.5919879392,0.0964223987,5.5245964978,-0.0000000000,-0.0000000000,179.8592339996,0.0000000000,-1.7893592960,590.0893692754,0.0000000000,-5.8706015527,-0.0000000000,0.1063707357,0.0000000000,-0.0000000000,6.0945942187,0.0000000000,0.0000000000,-0.0000637653,0.0000000000,0.0000000000,-0.0036534839,0.0000000000
1.3800000000,9002.4786603280,29535.6920879504,996.8417155472,0.0009066787,590.1122733053,0.5919819206,0.0964226504,5.5246109178,-0.0000000000,-0.0000000000,179.8573173612,0.0000000000,-1.7890621000,590.0830810914,0.0000000000,-5.8696265001,-0.0000000000,0.1063694411,0.0000000000,-0.0000000000,6.0945200464,0.0000000000,0.0000000000,-0.0000656909,0.0000000000,0.0000000000,-0.0037638116,0.0000000000
1.4000000000,9002.5144385610,29535.8094706086,996.8412122300,0.0009066748,590.1059780464,0.5919759043,0.0964228883,5.5246245459,-0.0000000000,-0.0000000000,179.8554014716,0.0000000000,-1.7887604658,590.0767953641,0.0000000000,-5.8686368866,-0.0000000000,0.1063681080,0.0000000000,-0.0000000000,6.0944436641,0.0000000000,0.0000000000,-0.0000676222,0.0000000000,0.0000000000,-0.0038744650,0.0000000000
1.4200000000,9002.5502107168,29535.9268333282,996.8407089983,0.0009066709,590.0996851243,0.5919698903,0.0964231123,5.5246373849,-0.0000000000,-0.0000000000,179.8534863383,0.0000000000,-1.7884543663,590.0705121180,0.0000000000,-5.8676326230,-0.0000000000,0.1063667362,0.0000000000,-0.0000000000,6.0943650661,0.0000000000,0.0000000000,-0.0000695578,0.0000000000,0.0000000000,-0.0039853655,0.0000000000
1.4400000000,9002.5859767057,29536.0441758153,996.8402058534,0.0009066670,590.0933945626,0.5919638786,0.0964233227,5.5246494396,-0.0000000000,-0.0000000000,179.8515719686,0.0000000000,-1.7881437743,590.0642313774,0.0000000000,-5.8666136205,-0.0000000000,0.1063653257,0.0000000000,-0.0000000000,6.0942842483,0.0000000000,0.0000000000,-0.0000714963,0.0000000000,0.0000000000,-0.0040964357,0.0000000000
1.4600000000,9002.6217364377,29536.1614977742,996.8397027965,0.0009066631,590.0871063849,0.5919578692,0.0964235195,5.5246607157,-0.0000000000,-0.0000000000,179.8496583701,0.0000000000,-1.7878286632,590.0579531668,0.0000000000,-5.8655797912,-0.0000000000,0.1063638764,0.0000000000,-0.0000000000,6.0942012081,0.0000000000,0.0000000000,-0.0000734365,0.0000000000,0.0000000000,-0.0042075993,0.0000000000
1.4800000000,9002.6574898220,29536.2787989075,996.8391998288,0.0009066592,590.0808206150,0.5919518622,0.0964237029,5.5246712208,-0.0000000000,-0.0000000000,179.8477455501,0.0000000000,-1.7875090062,590.0516775107,0.0000000000,-5.8645310479,-0.0000000000,0.1063623882,0.0000000000,-0.0000000000,6.0941159442,0.0000000000,0.0000000000,-0.0000753770,0.0000000000,0.0000000000,-0.0043187814,0.0000000000
1.5000000000,9002.6932367674,29536.3960789161,996.8386969518,0.0009066553,590.0745372764,0.5919458575,0.0964238729,5.5246809637,-0.0000000000,-0.0000000000,179.8458335163,0.0000000000,-1.7871847772,590.0454044336,0.0000000000,-5.8634673045,-0.0000000000,0.1063608613,0.0000000000,-0.0000000000,6.0940284572,0.0000000000,0.0000000000,-0.0000773165,0.0000000000,0.0000000000,-0.0044299085,0.0000000000
1.5200000000,9002.7289771824,29536.5133374991,996.8381941666,0.0009066515,590.0682563929,0.5919398553,0.0964240299,5.5246899544,-0.0000000000,-0.0000000000,179.8439222759,0.0000000000,-1.7868559503,590.0391339597,0.0000000000,-5.8623884761,-0.0000000000,0.1063592956,0.0000000000,-0.0000000000,6.0939387487,0.0000000000,0.0000000000,-0.0000792538,0.0000000000,0.0000000000,-0.0045409090,0.0000000000
1.5400000000,9002.7647109746,29536.6305743540,996.8376914746,0.0009066476,590.0619779882,0.5919338555,0.0964241738,5.5246982044,-0.0000000000,-0.0000000000,179.8420118365,0.0000000000,-1.7865225001,590.0328661137,0.0000000000,-5.8612944791,-0.0000000000,0.1063576912,0.0000000000,-0.0000000000,6.0938468221,0.0000000000,0.0000000000,-0.0000811877,0.0000000000,0.0000000000,-0.0046517125,0.0000000000
1.5600000000,9002.8004380514,29536.7477891766,996.8371888771,0.0009066437,590.0557020857,0.5919278581,0.0964243051,5.5247057264,-0.0000000000,-0.0000000000,179.8401022055,0.0000000000,-1.7861844014,590.0266009198,0.0000000000,-5.8601852315,-0.0000000000,0.1063560481,0.0000000000,-0.0000000000,6.0937526820,0.0000000000,0.0000000000,-0.0000831170,0.0000000000,0.0000000000,-0.0047622507,0.0000000000
1.5800000000,9002.8361583195,29536.8649816610,996.8366863754,0.0009066398,590.0494287091,0.5919218632,0.0964244239,5.5247125341,-0.0000000000,-0.0000000000,179.8381933902,0.0000000000,-1.7858416299,590.0203384022,0.0000000000,-5.8590606530,-0.0000000000,0.1063543665,0.0000000000,-0.0000000000,6.0936563343,0.0000000000,0.0000000000,-0.0000850404,0.0000000000,0.0000000000,-0.0048724573,0.0000000000
1.6000000000,9002.8718716853,29536.9821515000,996.8361839707,0.0009066359,590.0431578819,0.5919158708,0.0964245306,5.5247186427,-0.0000000000,-0.0000000000,179.8362853980,0.0000000000,-1.7854941615,590.0140785852,0.0000000000,-5.8579206650,-0.0000000000,0.1063526465,0.0000000000,-0.0000000000,6.0935577864,0.0000000000,0.0000000000,-0.0000869570,0.0000000000,0.0000000000,-0.0049822676,0.0000000000
1.6200000000,9002.9075780545,29537.0992983844,996.8356816645,0.0009066321,590.0368896275,0.5919098809,0.0964246253,5.5247240681,-0.0000000000,-0.0000000000,179.8343782363,0.0000000000,-1.7851419730,590.0078214929,0.0000000000,-5.8567651908,-0.0000000000,0.1063508883,0.0000000000,-0.0000000000,6.0934570467,0.0000000000,0.0000000000,-0.0000888655,0.0000000000,0.0000000000,-0.0050916194,0.0000000000
1.6400000000,9002.9432773326,29537.2164220039,996.8351794580,0.0009066282,590.0306239691,0.5919038936,0.0964247083,5.5247288274,-0.0000000000,-0.0000000000,179.8324719124,0.0000000000,-1.7847850416,590.0015671491,0.0000000000,-5.8555941558,-0.0000000000,0.1063490920,0.0000000000,-0.0000000000,6.0933541250,0.0000000000,0.0000000000,-0.0000907650,0.0000000000,0.0000000000,-0.0052004524,0.0000000000
1.6600000000,9002.9789694244,29537.3335220464,996.8346773527,0.0009066243,590.0243609300,0.5918979088,0.0964247801,5.5247329387,-0.0000000000,-0.0000000000,179.8305664336,0.0000000000,-1.7844233451,589.9953155779,0.0000000000,-5.8544074876,-0.0000000000,0.1063472578,0.0000000000,-0.0000000000,6.0932490324,0.0000000000,0.0000000000,-0.0000926544,0.0000000000,0.0000000000,-0.0053087086,0.0000000000
1.6800000000,9003.0146542345,29537.4505981987,996.8341753497,0.0009066204,590.0181005333,0.5918919266,0.0964248409,5.5247364210,-0.0000000000,-0.0000000000,179.8286618070,0.0000000000,-1.7840568623,589.9890668028,0.0000000000,-5.8532051162,-0.0000000000,0.1063453859,0.0000000000,-0.0000000000,6.0931417809,0.0000000000,0.0000000000,-0.0000945328,0.0000000000,0.0000000000,-0.0054163323,0.0000000000
1.7000000000,9003.0503316669,29537.5676501459,996.8336734506,0.0009066166,590.0118428019,0.5918859470,0.0964248910,5.5247392941,-0.0000000000,-0.0000000000,179.8267580398,0.0000000000,-1.7836855725,589.9828208473,0.0000000000,-5.8519869737,-0.0000000000,0.1063434765,0.0000000000,-0.0000000000,6.0930323837,0.0000000000,0.0000000000,-0.0000963993,0.0000000000,0.0000000000,-0.0055232702,0.0000000000
1.7200000000,9003.0860016252,29537.6846775720,996.8331716566,0.0009066127,590.0055877587,0.5918799700,0.0964249309,5.5247415787,-0.0000000000,-0.0000000000,179.8248551392,0.0000000000,-1.7833094558,589.9765777350,0.0000000000,-5.8507529950,-0.0000000000,0.1063415300,0.0000000000,-0.0000000000,6.0929208550,0.0000000000,0.0000000000,-0.0000982528,0.0000000000,0.0000000000,-0.0056294715,0.0000000000
1.7400000000,9003.1216640128,29537.8016801597,996.8326699691,0.0009066088,589.9993354263,0.5918739957,0.0964249608,5.5247432960,-0.0000000000,-0.0000000000,179.8229531123,0.0000000000,-1.7829284931,589.9703374889,0.0000000000,-5.8495031173,-0.0000000000,0.1063395465,0.0000000000,-0.0000000000,6.0928072101,0.0000000000,0.0000000000,-0.0001000927,0.0000000000,0.0000000000,-0.0057348876,0.0000000000
1.7600000000,9003.1573187325,29537.9186575903,996.8321683895,0.0009066049,589.9930858272,0.5918680241,0.0964249813,5.5247444682,-0.0000000000,-0.0000000000,179.8210519660,0.0000000000,-1.7825426661,589.9641001320,0.0000000000,-5.8482372807,-0.0000000000,0.1063375264,0.0000000000,-0.0000000000,6.0926914651,0.0000000000,0.0000000000,-0.0001019180,0.0000000000,0.0000000000,-0.0058394727,0.0000000000
1.7800000000,9003.1929656869,29538.0356095442,996.8316669191,0.0009066011,589.9868389838,0.5918620551,0.0964249926,5.5247451180,-0.0000000000,-0.0000000000,179.8191517073,0.0000000000,-1.7821519574,589.9578656873,0.0000000000,-5.8469554280,-0.0000000000,0.1063354699,0.0000000000,-0.0000000000,6.0925736370,0.0000000000,0.0000000000,-0.0001037281,0.0000000000,0.0000000000,-0.0059431835,0.0000000000
1.8000000000,9003.2286047781,29538.1525357003,996.8311655593,0.0009065972,589.9805949182,0.5918560889,0.0964249953,5.5247452686,-0.0000000000,-0.0000000000,179.8172523431,0.0000000000,-1.7817563504,589.9516341772,0.0000000000,-5.8456575048,-0.0000000000,0.1063333774,0.0000000000,-0.0000000000,6.0924537438,0.0000000000,0.0000000000,-0.0001055222,0.0000000000,0.0000000000,-0.0060459792,0.0000000000
1.8200000000,9003.2642359081,29538.2694357369,996.8306643115,0.0009065933,589.9743536523,0.5918501254,0.0964249896,5.5247449438,-0.0000000000,-0.0000000000,179.8153538801,0.0000000000,-1.7813558295,589.9454056241,0.0000000000,-5.8443434595,-0.0000000000,0.1063312491,0.0000000000,-0.0000000000,6.0923318042,0.0000000000,0.0000000000,-0.0001072997,0.0000000000,0.0000000000,-0.0061478218,0.0000000000
1.8400000000,9003.2998589785,29538.3863093309,996.8301631771,0.0009065894,589.9681152081,0.5918441646,0.0964249761,5.5247441677,-0.0000000000,-0.0000000000,179.8134563253,0.0000000000,-1.7809503796,589.9391800503,0.0000000000,-5.8430132436,-0.0000000000,0.1063290855,0.0000000000,-0.0000000000,6.0922078375,0.0000000000,0.0000000000,-0.0001090600,0.0000000000,0.0000000000,-0.0062486756,0.0000000000
1.8600000000,9003.3354738904,29538.5031561585,996.8296621575,0.0009065856,589.9618796069,0.5918382067,0.0964249551,5.5247429651,-0.0000000000,-0.0000000000,179.8115596852,0.0000000000,-1.7805399871,589.9329574775,0.0000000000,-5.8416668113,-0.0000000000,0.1063268868,0.0000000000,-0.0000000000,6.0920818640,0.0000000000,0.0000000000,-0.0001108024,0.0000000000,0.0000000000,-0.0063485080,0.0000000000
1.8800000000,9003.3710805449,29538.6199758950,996.8291612540,0.0009065817,589.9556468702,0.5918322515,0.0964249271,5.5247413607,-0.0000000000,-0.0000000000,179.8096639664,0.0000000000,-1.7801246389,589.9267379276,0.0000000000,-5.8403041203,-0.0000000000,0.1063246535,0.0000000000,-0.0000000000,6.0919539042,0.0000000000,0.0000000000,-0.0001125264,0.0000000000,0.0000000000,-0.0064472887,0.0000000000
1.9000000000,9003.4066788428,29538.7367682147,996.8286604681,0.0009065778,589.9494170191,0.5918262992,0.0964248925,5.5247393799,-0.0000000000,-0.0000000000,179.8077691755,0.0000000000,-1.7797043230,589.9205214218,0.0000000000,-5.8389251310,-0.0000000000,0.1063223859,0.0000000000,-0.0000000000,6.0918239796,0.0000000000,0.0000000000,-0.0001142316,0.0000000000,0.0000000000,-0.0065449903,0.0000000000
1.9200000000,9003.4422686846,29538.8535327913,996.8281598012,0.0009065740,589.9431900746,0.5918203497,0.0964248518,5.5247370481,-0.0000000000,-0.0000000000,179.8058753189,0.0000000000,-1.7792790282,589.9143079813,0.0000000000,-5.8375298069,-0.0000000000,0.1063200844,0.0000000000,-0.0000000000,6.0916921120,0.0000000000,0.0000000000,-0.0001159176,0.0000000000,0.0000000000,-0.0066415880,0.0000000000
1.9400000000,9003.4778499707,29538.9702692978,996.8276592546,0.0009065701,589.9369660572,0.5918144030,0.0964248054,5.5247343909,-0.0000000000,-0.0000000000,179.8039824030,0.0000000000,-1.7788487445,589.9080976272,0.0000000000,-5.8361181149,-0.0000000000,0.1063177493,0.0000000000,-0.0000000000,6.0915583236,0.0000000000,0.0000000000,-0.0001175839,0.0000000000,0.0000000000,-0.0067370596,0.0000000000
1.9600000000,9003.5134226011,29539.0869774066,996.8271588297,0.0009065662,589.9307449875,0.5918084592,0.0964247538,5.5247314339,-0.0000000000,-0.0000000000,179.8020904341,0.0000000000,-1.7784134626,589.9018903799,0.0000000000,-5.8346900248,-0.0000000000,0.1063153812,0.0000000000,-0.0000000000,6.0914226372,0.0000000000,0.0000000000,-0.0001192302,0.0000000000,0.0000000000,-0.0068313857,0.0000000000
1.9800000000,9003.5489864758,29539.2036567893,996.8266585281,0.0009065624,589.9245268856,0.5918025184,0.0964246974,5.5247282030,-0.0000000000,-0.0000000000,179.8001994184,0.0000000000,-1.7779731744,589.8956862599,0.0000000000,-5.8332455095,-0.0000000000,0.1063129803,0.0000000000,-0.0000000000,6.0912850759,0.0000000000,0.0000000000,-0.0001208562,0.0000000000,0.0000000000,-0.0069245493,0.0000000000
2.0000000000,9003.5845414946,29539.3203071173,996.8261583510,0.0009065585,589.9183117716,0.5917965804,0.0964246367,5.5247247240,-0.0000000000,-0.0000000000,179.7983093620,0.0000000000,-1.7775278725,589.8894852872,0.0000000000,-5.8317845453,-0.0000000000,0.1063105470,0.0000000000,-0.0000000000,6.0911456631,0.0000000000,0.0000000000,-0.0001224617,0.0000000000,0.0000000000,-0.0070165364,0.0000000000
2.0200000000,9003.6200875573,29539.4369280613,996.8256582999,0.0009065546,589.9120996651,0.5917906454,0.0964245721,5.5247210226,-0.0000000000,-0.0000000000,179.7964202710,0.0000000000,-1.7770775507,589.8832874818,0.0000000000,-5.8303071114,-0.0000000000,0.1063080819,0.0000000000,-0.0000000000,6.0910044224,0.0000000000,0.0000000000,-0.0001240464,0.0000000000,0.0000000000,-0.0071073352,0.0000000000
2.0400000000,9003.6556245632,29539.5535192918,996.8251583763,0.0009065508,589.9058905857,0.5917847133,0.0964245041,5.5247171244,-0.0000000000,-0.0000000000,179.7945321512,0.0000000000,-1.7766222036,589.8770928630,0.0000000000,-5.8288131904,-0.0000000000,0.1063055853,0.0000000000,-0.0000000000,6.0908613777,0.0000000000,0.0000000000,-0.0001256102,0.0000000000,0.0000000000,-0.0071969367,0.0000000000
2.0600000000,9003.6911524119,29539.6700804789,996.8246585814,0.0009065469,589.8996845525,0.5917787842,0.0964244330,5.5247130548,-0.0000000000,-0.0000000000,179.7926450086,0.0000000000,-1.7761618267,589.8709014501,0.0000000000,-5.8273027676,-0.0000000000,0.1063030577,0.0000000000,-0.0000000000,6.0907165530,0.0000000000,0.0000000000,-0.0001271531,0.0000000000,0.0000000000,-0.0072853343,0.0000000000
2.0800000000,9003.7266710027,29539.7866112925,996.8241589168,0.0009065431,589.8934815845,0.5917728581,0.0964243595,5.5247088393,-0.0000000000,-0.0000000000,179.7907588490,0.0000000000,-1.7756964167,589.8647132622,0.0000000000,-5.8257758319,-0.0000000000,0.1063004993,0.0000000000,-0.0000000000,6.0905699724,0.0000000000,0.0000000000,-0.0001286748,0.0000000000,0.0000000000,-0.0073725239,0.0000000000
2.1000000000,9003.7621802350,29539.9031114021,996.8236593838,0.0009065392,589.8872817005,0.5917669351,0.0964242838,5.5247045028,-0.0000000000,-0.0000000000,179.7888736780,0.0000000000,-1.7752259711,589.8585283179,0.0000000000,-5.8242323749,-0.0000000000,0.1062979108,0.0000000000,-0.0000000000,6.0904216601,0.0000000000,0.0000000000,-0.0001301755,0.0000000000,0.0000000000,-0.0074585039,0.0000000000
2.1200000000,9003.7976800079,29540.0195804773,996.8231599840,0.0009065354,589.8810849190,0.5917610150,0.0964242064,5.5247000701,-0.0000000000,-0.0000000000,179.7869895013,0.0000000000,-1.7747504881,589.8523466355,0.0000000000,-5.8226723914,-0.0000000000,0.1062952925,0.0000000000,-0.0000000000,6.0902716403,0.0000000000,0.0000000000,-0.0001316550,0.0000000000,0.0000000000,-0.0075432751,0.0000000000
2.1400000000,9003.8331702209,29540.1360181875,996.8226607186,0.0009065315,589.8748912581,0.5917550980,0.0964241278,5.5246955657,-0.0000000000,-0.0000000000,179.7851063244,0.0000000000,-1.7742699672,589.8461682333,0.0000000000,-5.8210958792,-0.0000000000,0.1062926447,0.0000000000,-0.0000000000,6.0901199371,0.0000000000,0.0000000000,-0.0001331135,0.0000000000,0.0000000000,-0.0076268406,0.0000000000
2.1600000000,9003.8686507731,29540.2524242023,996.8221615891,0.0009065276,589.8687007359,0.5917491840,0.0964240483,5.5246910135,-0.0000000000,-0.0000000000,179.7832241527,0.0000000000,-1.7737844086,589.8399931291,0.0000000000,-5.8195028390,-0.0000000000,0.1062899681,0.0000000000,-0.0000000000,6.0899665746,0.0000000000,0.0000000000,-0.0001345510,0.0000000000,0.0000000000,-0.0077092057,0.0000000000
2.1800000000,9003.9041215637,29540.3687981909,996.8216625969,0.0009065238,589.8625133699,0.5917432731,0.0964239685,5.5246864373,-0.0000000000,-0.0000000000,179.7813429915,0.0000000000,-1.7732938133,589.8338213403,0.0000000000,-5.8178932745,-0.0000000000,0.1062872628,0.0000000000,-0.0000000000,6.0898115768,0.0000000000,0.0000000000,-0.0001359677,0.0000000000,0.0000000000,-0.0077903782,0.0000000000
2.2000000000,9003.9395824920,29540.4851398231,996.8211637435,0.0009065199,589.8563291778,0.5917373654,0.0964238886,5.5246818602,-0.0000000000,-0.0000000000,179.7794628462,0.0000000000,-1.7727981834,589.8276528844,0.0000000000,-5.8162671920,-0.0000000000,0.1062845295,0.0000000000,-0.0000000000,6.0896549674,0.0000000000,0.0000000000,-0.0001373638,0.0000000000,0.0000000000,-0.0078703677,0.0000000000
2.2200000000,9003.9750334575,29540.6014487685,996.8206650302,0.0009065161,589.8501481767,0.5917314607,0.0964238091,5.5246773050,-0.0000000000,-0.0000000000,179.7775837219,0.0000000000,-1.7722975217,589.8214877782,0.0000000000,-5.8146246010,-0.0000000000,0.1062817684,0.0000000000,-0.0000000000,6.0894967699,0.0000000000,0.0000000000,-0.0001387395,0.0000000000,0.0000000000,-0.0079491861,0.0000000000
