time_s,p_rads,q_rads,r_rads,H_inertial_mag,T_rot_J,T_drift_rel
15.7300000000,-0.0448589148,-0.0489964266,0.1142709492,0.0011940681,0.0000763737,-0.9595723691
15.7350000000,-0.0448181862,-0.0489950087,0.1142057992,0.0011934607,0.0000762958,-0.9596135889
15.7400000000,-0.0447774901,-0.0489935591,0.1141406888,0.0011928536,0.0000762180,-0.9596547660
15.7450000000,-0.0447368264,-0.0489920779,0.1140756179,0.0011922469,0.0000761403,-0.9596959007
15.7500000000,-0.0446961953,-0.0489905653,0.1140105865,0.0011916404,0.0000760627,-0.9597369929
15.7550000000,-0.0446555965,-0.0489890213,0.1139455947,0.0011910343,0.0000759851,-0.9597780426
15.7600000000,-0.0446150302,-0.0489874458,0.1138806423,0.0011904285,0.0000759077,-0.9598190499
15.7650000000,-0.0445744964,-0.0489858391,0.1138157293,0.0011898230,0.0000758303,-0.9598600149
15.7700000000,-0.0445339949,-0.0489842011,0.1137508558,0.0011892178,0.0000757530,-0.9599009376
15.7750000000,-0.0444935258,-0.0489825319,0.1136860217,0.0011886130,0.0000756757,-0.9599418181
15.7800000000,-0.0444530891,-0.0489808316,0.1136212270,0.0011880084,0.0000755986,-0.9599826563
15.7850000000,-0.0444126847,-0.0489791002,0.1135564717,0.0011874042,0.0000755215,-0.9600234523
15.7900000000,-0.0443723127,-0.0489773378,0.1134917558,0.0011868003,0.0000754445,-0.9600642063
15.7950000000,-0.0443319730,-0.0489755444,0.1134270791,0.0011861967,0.0000753676,-0.9601049181
15.8000000000,-0.0442916656,-0.0489737202,0.1133624418,0.0011855934,0.0000752908,-0.9601455879
15.8050000000,-0.0442513906,-0.0489718651,0.1132978437,0.0011849904,0.0000752140,-0.9601862158
15.8100000000,-0.0442111478,-0.0489699793,0.1132332850,0.0011843877,0.0000751374,-0.9602268017
15.8150000000,-0.0441709372,-0.0489680628,0.1131687654,0.0011837853,0.0000750608,-0.9602673456
15.8200000000,-0.0441307589,-0.0489661156,0.1131042851,0.0011831833,0.0000749843,-0.9603078478
15.8250000000,-0.0440906129,-0.0489641378,0.1130398440,0.0011825816,0.0000749078,-0.9603483081
15.8300000000,-0.0440504990,-0.0489621295,0.1129754421,0.0011819801,0.0000748315,-0.9603887266
15.8350000000,-0.0440104174,-0.0489600907,0.1129110793,0.0011813790,0.0000747552,-0.9604291034
15.8400000000,-0.0439703680,-0.0489580215,0.1128467557,0.0011807782,0.0000746790,-0.9604694385
15.8450000000,-0.0439303507,-0.0489559219,0.1127824712,0.0011801777,0.0000746029,-0.9605097320
15.8500000000,-0.0438903656,-0.0489537921,0.1127182258,0.0011795775,0.0000745268,-0.9605499839
15.8550000000,-0.0438504126,-0.0489516320,0.1126540194,0.0011789777,0.0000744509,-0.9605901943
15.8600000000,-0.0438104917,-0.0489494417,0.1125898522,0.0011783781,0.0000743750,-0.9606303631
15.8650000000,-0.0437706030,-0.0489472214,0.1125257239,0.0011777789,0.0000742992,-0.9606704905
15.8700000000,-0.0437307464,-0.0489449709,0.1124616347,0.0011771799,0.0000742235,-0.9607105764
15.8750000000,-0.0436909218,-0.0489426905,0.1123975844,0.0011765813,0.0000741478,-0.9607506210
15.8800000000,-0.0436511293,-0.0489403801,0.1123335731,0.0011759830,0.0000740722,-0.9607906242
15.8850000000,-0.0436113688,-0.0489380399,0.1122696008,0.0011753850,0.0000739967,-0.9608305862
15.8900000000,-0.0435716404,-0.0489356698,0.1122056674,0.0011747873,0.0000739213,-0.9608705069
15.8950000000,-0.0435319440,-0.0489332699,0.1121417729,0.0011741899,0.0000738460,-0.9609103864
15.9000000000,-0.0434922796,-0.0489308404,0.1120779172,0.0011735928,0.0000737707,-0.9609502247
15.9050000000,-0.0434526471,-0.0489283812,0.1120141005,0.0011729960,0.0000736955,-0.9609900219
15.9100000000,-0.0434130467,-0.0489258924,0.1119503226,0.0011723996,0.0000736204,-0.9610297781
15.9150000000,-0.0433734781,-0.0489233741,0.1118865835,0.0011718034,0.0000735454,-0.9610694932
15.9200000000,-0.0433339416,-0.0489208263,0.1118228832,0.0011712076,0.0000734705,-0.9611091673
15.9250000000,-0.0432944369,-0.0489182491,0.1117592216,0.0011706120,0.0000733956,-0.9611488005
15.9300000000,-0.0432549642,-0.0489156425,0.1116955989,0.0011700168,0.0000733208,-0.9611883928
15.9350000000,-0.0432155233,-0.0489130066,0.1116320148,0.0011694219,0.0000732461,-0.9612279442
15.9400000000,-0.0431761143,-0.0489103415,0.1115684695,0.0011688273,0.0000731714,-0.9612674548
15.9450000000,-0.0431367372,-0.0489076472,0.1115049628,0.0011682330,0.0000730969,-0.9613069246
15.9500000000,-0.0430973919,-0.0489049238,0.1114414949,0.0011676390,0.0000730224,-0.9613463537
15.9550000000,-0.0430580784,-0.0489021713,0.1113780656,0.0011670453,0.0000729480,-0.9613857421
15.9600000000,-0.0430187968,-0.0488993898,0.1113146749,0.0011664519,0.0000728736,-0.9614250899
15.9650000000,-0.0429795469,-0.0488965793,0.1112513228,0.0011658589,0.0000727994,-0.9614643971
15.9700000000,-0.0429403288,-0.0488937400,0.1111880093,0.0011652661,0.0000727252,-0.9615036637
15.9750000000,-0.0429011425,-0.0488908717,0.1111247343,0.0011646736,0.0000726511,-0.9615428898
15.9800000000,-0.0428619879,-0.0488879747,0.1110614979,0.0011640815,0.0000725771,-0.9615820754
15.9850000000,-0.0428228650,-0.0488850490,0.1109983001,0.0011634896,0.0000725031,-0.9616212206
15.9900000000,-0.0427837739,-0.0488820946,0.1109351407,0.0011628981,0.0000724292,-0.9616603254
15.9950000000,-0.0427447145,-0.0488791116,0.1108720198,0.0011623069,0.0000723554,-0.9616993898
16.0000000000,-0.0427056867,-0.0488761001,0.1108089373,0.0011617159,0.0000722817,-0.9617384140
16.0050000000,-0.0426666906,-0.0488730600,0.1107458933,0.0011611253,0.0000722081,-0.9617773978
16.0100000000,-0.0426277261,-0.0488699915,0.1106828877,0.0011605350,0.0000721345,-0.9618163415
16.0150000000,-0.0425887933,-0.0488668946,0.1106199205,0.0011599450,0.0000720610,-0.9618552450
16.0200000000,-0.0425498921,-0.0488637693,0.1105569917,0.0011593553,0.0000719876,-0.9618941083
16.0250000000,-0.0425110225,-0.0488606158,0.1104941012,0.0011587659,0.0000719142,-0.9619329316
16.0300000000,-0.0424721845,-0.0488574341,0.1104312490,0.0011581768,0.0000718410,-0.9619717148
16.0350000000,-0.0424333780,-0.0488542242,0.1103684352,0.0011575880,0.0000717678,-0.9620104580
16.0400000000,-0.0423946031,-0.0488509862,0.1103056596,0.0011569995,0.0000716947,-0.9620491612
16.0450000000,-0.0423558597,-0.0488477201,0.1102429223,0.0011564113,0.0000716216,-0.9620878245
16.0500000000,-0.0423171479,-0.0488444261,0.1101802232,0.0011558235,0.0000715487,-0.9621264480
16.0550000000,-0.0422784675,-0.0488411041,0.1101175624,0.0011552359,0.0000714758,-0.9621650315
16.0600000000,-0.0422398186,-0.0488377542,0.1100549397,0.0011546486,0.0000714030,-0.9622035753
16.0650000000,-0.0422012012,-0.0488343765,0.1099923552,0.0011540617,0.0000713302,-0.9622420793
16.0700000000,-0.0421626153,-0.0488309710,0.1099298089,0.0011534750,0.0000712576,-0.9622805437
16.0750000000,-0.0421240608,-0.0488275378,0.1098673007,0.0011528887,0.0000711850,-0.9623189683
16.0800000000,-0.0420855377,-0.0488240770,0.1098048307,0.0011523026,0.0000711124,-0.9623573533
16.0850000000,-0.0420470460,-0.0488205885,0.1097423987,0.0011517169,0.0000710400,-0.9623956987
16.0900000000,-0.0420085857,-0.0488170725,0.1096800048,0.0011511314,0.0000709676,-0.9624340046
16.0950000000,-0.0419701568,-0.0488135290,0.1096176489,0.0011505463,0.0000708954,-0.9624722709
16.1000000000,-0.0419317592,-0.0488099580,0.1095553311,0.0011499614,0.0000708231,-0.9625104978
16.1050000000,-0.0418933929,-0.0488063596,0.1094930513,0.0011493769,0.0000707510,-0.9625486853
16.1100000000,-0.0418550580,-0.0488027340,0.1094308094,0.0011487927,0.0000706789,-0.9625868333
16.1150000000,-0.0418167544,-0.0487990810,0.1093686056,0.0011482087,0.0000706069,-0.9626249421
16.1200000000,-0.0417784821,-0.0487954008,0.1093064396,0.0011476251,0.0000705350,-0.9626630115
16.1250000000,-0.0417402410,-0.0487916935,0.1092443116,0.0011470418,0.0000704632,-0.9627010417
16.1300000000,-0.0417020312,-0.0487879590,0.1091822215,0.0011464588,0.0000703914,-0.9627390326
16.1350000000,-0.0416638527,-0.0487841975,0.1091201692,0.0011458760,0.0000703197,-0.9627769844
16.1400000000,-0.0416257053,-0.0487804089,0.1090581549,0.0011452936,0.0000702481,-0.9628148970
16.1450000000,-0.0415875892,-0.0487765935,0.1089961783,0.0011447115,0.0000701765,-0.9628527706
16.1500000000,-0.0415495042,-0.0487727511,0.1089342396,0.0011441297,0.0000701051,-0.9628906051
16.1550000000,-0.0415114504,-0.0487688818,0.1088723386,0.0011435482,0.0000700337,-0.9629284006
16.1600000000,-0.0414734278,-0.0487649858,0.1088104754,0.0011429669,0.0000699623,-0.9629661571
16.1650000000,-0.0414354363,-0.0487610631,0.1087486500,0.0011423860,0.0000698911,-0.9630038746
16.1700000000,-0.0413974760,-0.0487571136,0.1086868623,0.0011418054,0.0000698199,-0.9630415533
16.1750000000,-0.0413595467,-0.0487531376,0.1086251123,0.0011412251,0.0000697488,-0.9630791932
16.1800000000,-0.0413216486,-0.0487491350,0.1085634000,0.0011406451,0.0000696778,-0.9631167942
16.1850000000,-0.0412837815,-0.0487451058,0.1085017254,0.0011400654,0.0000696068,-0.9631543564
16.1900000000,-0.0412459454,-0.0487410502,0.1084400883,0.0011394859,0.0000695359,-0.9631918800
16.1950000000,-0.0412081404,-0.0487369682,0.1083784890,0.0011389068,0.0000694651,-0.9632293648
16.2000000000,-0.0411703664,-0.0487328598,0.1083169272,0.0011383280,0.0000693944,-0.9632668110
16.2050000000,-0.0411326235,-0.0487287251,0.1082554029,0.0011377495,0.0000693237,-0.9633042186
16.2100000000,-0.0410949115,-0.0487245641,0.1081939163,0.0011371713,0.0000692531,-0.9633415876
16.2150000000,-0.0410572304,-0.0487203770,0.1081324672,0.0011365934,0.0000691826,-0.9633789181
16.2200000000,-0.0410195804,-0.0487161637,0.1080710555,0.0011360157,0.0000691121,-0.9634162102
16.2250000000,-0.0409819613,-0.0487119243,0.1080096814,0.0011354384,0.0000690417,-0.9634534637
16.2300000000,-0.0409443730,-0.0487076588,0.1079483448,0.0011348614,0.0000689714,-0.9634906789
16.2350000000,-0.0409068157,-0.0487033674,0.1078870456,0.0011342847,0.0000689012,-0.9635278557
16.2400000000,-0.0408692893,-0.0486990500,0.1078257838,0.0011337082,0.0000688310,-0.9635649942
16.2450000000,-0.0408317938,-0.0486947068,0.1077645594,0.0011331321,0.0000687610,-0.9636020944
16.2500000000,-0.0407943291,-0.0486903377,0.1077033724,0.0011325563,0.0000686909,-0.9636391563
16.2550000000,-0.0407568952,-0.0486859429,0.1076422228,0.0011319808,0.0000686210,-0.9636761801
16.2600000000,-0.0407194922,-0.0486815223,0.1075811105,0.0011314055,0.0000685511,-0.9637131657
16.2650000000,-0.0406821200,-0.0486770761,0.1075200355,0.0011308306,0.0000684813,-0.9637501132
16.2700000000,-0.0406447785,-0.0486726042,0.1074589978,0.0011302559,0.0000684116,-0.9637870225
16.2750000000,-0.0406074678,-0.0486681068,0.1073979974,0.0011296816,0.0000683419,-0.9638238939
16.2800000000,-0.0405701879,-0.0486635838,0.1073370343,0.0011291076,0.0000682724,-0.9638607272
16.2850000000,-0.0405329387,-0.0486590354,0.1072761084,0.0011285338,0.0000682028,-0.9638975226
16.2900000000,-0.0404957202,-0.0486544616,0.1072152197,0.0011279604,0.0000681334,-0.9639342801
16.2950000000,-0.0404585324,-0.0486498624,0.1071543681,0.0011273872,0.0000680640,-0.9639709996
16.3000000000,-0.0404213753,-0.0486452379,0.1070935538,0.0011268144,0.0000679947,-0.9640076814
16.3050000000,-0.0403842489,-0.0486405881,0.1070327766,0.0011262418,0.0000679255,-0.9640443253
16.3100000000,-0.0403471531,-0.0486359131,0.1069720365,0.0011256695,0.0000678564,-0.9640809314
16.3150000000,-0.0403100880,-0.0486312130,0.1069113336,0.0011250976,0.0000677873,-0.9641174999
16.3200000000,-0.0402730535,-0.0486264878,0.1068506677,0.0011245259,0.0000677183,-0.9641540306
16.3250000000,-0.0402360495,-0.0486217375,0.1067900388,0.0011239545,0.0000676493,-0.9641905237
16.3300000000,-0.0401990762,-0.0486169623,0.1067294471,0.0011233834,0.0000675805,-0.9642269792
16.3350000000,-0.0401621334,-0.0486121620,0.1066688923,0.0011228126,0.0000675117,-0.9642633972
16.3400000000,-0.0401252211,-0.0486073369,0.1066083745,0.0011222421,0.0000674429,-0.9642997776
16.3450000000,-0.0400883394,-0.0486024870,0.1065478937,0.0011216719,0.0000673743,-0.9643361205
16.3500000000,-0.0400514882,-0.0485976122,0.1064874499,0.0011211020,0.0000673057,-0.9643724260
16.3550000000,-0.0400146675,-0.0485927127,0.1064270430,0.0011205324,0.0000672372,-0.9644086940
16.3600000000,-0.0399778773,-0.0485877885,0.1063666730,0.0011199631,0.0000671687,-0.9644449247
16.3650000000,-0.0399411175,-0.0485828397,0.1063063398,0.0011193941,0.0000671003,-0.9644811181
16.3700000000,-0.0399043882,-0.0485778663,0.1062460436,0.0011188254,0.0000670320,-0.9645172741
16.3750000000,-0.0398676893,-0.0485728683,0.1061857842,0.0011182569,0.0000669638,-0.9645533930
16.3800000000,-0.0398310208,-0.0485678458,0.1061255616,0.0011176888,0.0000668956,-0.9645894746
16.3850000000,-0.0397943827,-0.0485627989,0.1060653758,0.0011171210,0.0000668276,-0.9646255190
16.3900000000,-0.0397577750,-0.0485577277,0.1060052269,0.0011165534,0.0000667595,-0.9646615263
16.3950000000,-0.0397211976,-0.0485526320,0.1059451146,0.0011159862,0.0000666916,-0.9646974965
16.4000000000,-0.0396846506,-0.0485475121,0.1058850391,0.0011154192,0.0000666237,-0.9647334296
16.4050000000,-0.0396481339,-0.0485423680,0.1058250004,0.0011148525,0.0000665559,-0.9647693257
16.4100000000,-0.0396116475,-0.0485371996,0.1057649983,0.0011142862,0.0000664881,-0.9648051849
16.4150000000,-0.0395751914,-0.0485320071,0.1057050329,0.0011137201,0.0000664205,-0.9648410071
16.4200000000,-0.0395387656,-0.0485267906,0.1056451041,0.0011131543,0.0000663529,-0.9648767924
16.4250000000,-0.0395023700,-0.0485215500,0.1055852120,0.0011125888,0.0000662853,-0.9649125408
16.4300000000,-0.0394660047,-0.0485162854,0.1055253565,0.0011120236,0.0000662179,-0.9649482524
16.4350000000,-0.0394296695,-0.0485109968,0.1054655376,0.0011114587,0.0000661505,-0.9649839272
16.4400000000,-0.0393933646,-0.0485056844,0.1054057552,0.0011108940,0.0000660831,-0.9650195653
16.4450000000,-0.0393570899,-0.0485003481,0.1053460094,0.0011103297,0.0000660159,-0.9650551666
16.4500000000,-0.0393208453,-0.0484949881,0.1052863001,0.0011097657,0.0000659487,-0.9650907313
16.4550000000,-0.0392846309,-0.0484896043,0.1052266273,0.0011092019,0.0000658816,-0.9651262594
16.4600000000,-0.0392484466,-0.0484841968,0.1051669910,0.0011086385,0.0000658145,-0.9651617509
16.4650000000,-0.0392122924,-0.0484787657,0.1051073912,0.0011080753,0.0000657476,-0.9651972058
16.4700000000,-0.0391761683,-0.0484733109,0.1050478278,0.0011075124,0.0000656806,-0.9652326242
16.4750000000,-0.0391400743,-0.0484678327,0.1049883008,0.0011069499,0.0000656138,-0.9652680061
16.4800000000,-0.0391040104,-0.0484623309,0.1049288102,0.0011063876,0.0000655470,-0.9653033515
16.4850000000,-0.0390679765,-0.0484568057,0.1048693560,0.0011058256,0.0000654803,-0.9653386606
16.4900000000,-0.0390319727,-0.0484512571,0.1048099381,0.0011052639,0.0000654137,-0.9653739333
16.4950000000,-0.0389959988,-0.0484456852,0.1047505565,0.0011047024,0.0000653471,-0.9654091697
16.5000000000,-0.0389600549,-0.0484400899,0.1046912113,0.0011041413,0.0000652806,-0.9654443698
16.5050000000,-0.0389241411,-0.0484344714,0.1046319024,0.0011035805,0.0000652142,-0.9654795336
16.5100000000,-0.0388882571,-0.0484288297,0.1045726297,0.0011030199,0.0000651478,-0.9655146612
16.5150000000,-0.0388524032,-0.0484231648,0.1045133933,0.0011024597,0.0000650815,-0.9655497527
16.5200000000,-0.0388165791,-0.0484174769,0.1044541931,0.0011018997,0.0000650153,-0.9655848080
16.5250000000,-0.0387807849,-0.0484117659,0.1043950291,0.0011013400,0.0000649492,-0.9656198272
16.5300000000,-0.0387450207,-0.0484060318,0.1043359012,0.0011007806,0.0000648831,-0.9656548104
16.5350000000,-0.0387092863,-0.0484002749,0.1042768096,0.0011002215,0.0000648171,-0.9656897575
16.5400000000,-0.0386735817,-0.0483944950,0.1042177540,0.0010996627,0.0000647511,-0.9657246686
16.5450000000,-0.0386379070,-0.0483886922,0.1041587346,0.0010991042,0.0000646852,-0.9657595438
16.5500000000,-0.0386022621,-0.0483828666,0.1040997513,0.0010985459,0.0000646194,-0.9657943831
16.5550000000,-0.0385666470,-0.0483770183,0.1040408041,0.0010979880,0.0000645537,-0.9658291865
16.5600000000,-0.0385310617,-0.0483711472,0.1039818929,0.0010974303,0.0000644880,-0.9658639541
16.5650000000,-0.0384955062,-0.0483652535,0.1039230177,0.0010968729,0.0000644224,-0.9658986859
16.5700000000,-0.0384599804,-0.0483593371,0.1038641786,0.0010963159,0.0000643568,-0.9659333819
16.5750000000,-0.0384244843,-0.0483533982,0.1038053754,0.0010957591,0.0000642913,-0.9659680422
16.5800000000,-0.0383890180,-0.0483474367,0.1037466082,0.0010952026,0.0000642259,-0.9660026669
16.5850000000,-0.0383535813,-0.0483414528,0.1036878769,0.0010946463,0.0000641606,-0.9660372558
16.5900000000,-0.0383181743,-0.0483354464,0.1036291816,0.0010940904,0.0000640953,-0.9660718092
16.5950000000,-0.0382827970,-0.0483294176,0.1035705222,0.0010935348,0.0000640301,-0.9661063270
16.6000000000,-0.0382474493,-0.0483233665,0.1035118986,0.0010929794,0.0000639649,-0.9661408092
16.6050000000,-0.0382121313,-0.0483172931,0.1034533109,0.0010924243,0.0000638999,-0.9661752560
16.6100000000,-0.0381768428,-0.0483111975,0.1033947591,0.0010918695,0.0000638349,-0.9662096673
16.6150000000,-0.0381415839,-0.0483050796,0.1033362431,0.0010913150,0.0000637699,-0.9662440431
16.6200000000,-0.0381063546,-0.0482989397,0.1032777628,0.0010907608,0.0000637051,-0.9662783836
16.6250000000,-0.0380711549,-0.0482927776,0.1032193184,0.0010902069,0.0000636402,-0.9663126887
16.6300000000,-0.0380359847,-0.0482865934,0.1031609096,0.0010896533,0.0000635755,-0.9663469586
16.6350000000,-0.0380008440,-0.0482803873,0.1031025367,0.0010890999,0.0000635108,-0.9663811931
16.6400000000,-0.0379657328,-0.0482741591,0.1030441994,0.0010885468,0.0000634462,-0.9664153924
16.6450000000,-0.0379306511,-0.0482679091,0.1029858978,0.0010879941,0.0000633817,-0.9664495565
16.6500000000,-0.0378955989,-0.0482616372,0.1029276319,0.0010874416,0.0000633172,-0.9664836854
16.6550000000,-0.0378605761,-0.0482553434,0.1028694016,0.0010868894,0.0000632528,-0.9665177792
16.6600000000,-0.0378255827,-0.0482490279,0.1028112070,0.0010863374,0.0000631885,-0.9665518380
16.6650000000,-0.0377906188,-0.0482426907,0.1027530479,0.0010857858,0.0000631242,-0.9665858616
16.6700000000,-0.0377556842,-0.0482363318,0.1026949245,0.0010852344,0.0000630600,-0.9666198503
16.6750000000,-0.0377207791,-0.0482299512,0.1026368366,0.0010846834,0.0000629958,-0.9666538039
16.6800000000,-0.0376859032,-0.0482235490,0.1025787842,0.0010841326,0.0000629318,-0.9666877226
16.6850000000,-0.0376510567,-0.0482171253,0.1025207673,0.0010835821,0.0000628677,-0.9667216064
16.6900000000,-0.0376162396,-0.0482106801,0.1024627860,0.0010830318,0.0000628038,-0.9667554554
16.6950000000,-0.0375814517,-0.0482042135,0.1024048401,0.0010824819,0.0000627399,-0.9667892695
16.7000000000,-0.0375466932,-0.0481977254,0.1023469297,0.0010819323,0.0000626761,-0.9668230488
16.7050000000,-0.0375119639,-0.0481912160,0.1022890547,0.0010813829,0.0000626124,-0.9668567933
16.7100000000,-0.0374772638,-0.0481846852,0.1022312151,0.0010808338,0.0000625487,-0.9668905031
16.7150000000,-0.0374425930,-0.0481781332,0.1021734109,0.0010802850,0.0000624851,-0.9669241783
16.7200000000,-0.0374079514,-0.0481715600,0.1021156421,0.0010797365,0.0000624215,-0.9669578187
16.7250000000,-0.0373733390,-0.0481649656,0.1020579086,0.0010791883,0.0000623580,-0.9669914246
16.7300000000,-0.0373387558,-0.0481583500,0.1020002105,0.0010786403,0.0000622946,-0.9670249959
16.7350000000,-0.0373042017,-0.0481517134,0.1019425476,0.0010780927,0.0000622312,-0.9670585326
16.7400000000,-0.0372696768,-0.0481450557,0.1018849200,0.0010775453,0.0000621679,-0.9670920348
16.7450000000,-0.0372351810,-0.0481383770,0.1018273277,0.0010769982,0.0000621047,-0.9671255026
16.7500000000,-0.0372007144,-0.0481316774,0.1017697707,0.0010764514,0.0000620416,-0.9671589359
16.7550000000,-0.0371662768,-0.0481249568,0.1017122488,0.0010759048,0.0000619785,-0.9671923348
