time_s,p_rads,q_rads,r_rads,H_inertial_mag,H_drift_rel,T_rot_J,T_drift_rel
1.8000000000,-0.0095941931,0.4144173051,0.4889584813,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.8050000000,-0.0101204955,0.4143967376,0.4889707353,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.8100000000,-0.0106467847,0.4143750713,0.4889836429,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.8150000000,-0.0111730599,0.4143523064,0.4889972040,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.8200000000,-0.0116993204,0.4143284426,0.4890114185,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.8250000000,-0.0122255656,0.4143034799,0.4890262861,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.8300000000,-0.0127517947,0.4142774184,0.4890418069,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.8350000000,-0.0132780071,0.4142502578,0.4890579806,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.8400000000,-0.0138042020,0.4142219981,0.4890748071,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.8450000000,-0.0143303788,0.4141926393,0.4890922862,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.8500000000,-0.0148565368,0.4141621812,0.4891104178,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.8550000000,-0.0153826752,0.4141306238,0.4891292018,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.8600000000,-0.0159087934,0.4140979670,0.4891486378,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.8650000000,-0.0164348906,0.4140642108,0.4891687258,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.8700000000,-0.0169609662,0.4140293549,0.4891894655,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.8750000000,-0.0174870195,0.4139933994,0.4892108569,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.8800000000,-0.0180130497,0.4139563441,0.4892328996,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.8850000000,-0.0185390562,0.4139181890,0.4892555934,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.8900000000,-0.0190650383,0.4138789338,0.4892789383,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.8950000000,-0.0195909952,0.4138385786,0.4893029338,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.9000000000,-0.0201169263,0.4137971232,0.4893275799,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.9050000000,-0.0206428309,0.4137545675,0.4893528763,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.9100000000,-0.0211687081,0.4137109114,0.4893788227,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.9150000000,-0.0216945575,0.4136661548,0.4894054190,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.9200000000,-0.0222203781,0.4136202975,0.4894326648,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.9250000000,-0.0227461694,0.4135733394,0.4894605599,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.9300000000,-0.0232719306,0.4135252805,0.4894891041,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.9350000000,-0.0237976610,0.4134761205,0.4895182971,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.9400000000,-0.0243233599,0.4134258594,0.4895481386,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.9450000000,-0.0248490266,0.4133744970,0.4895786283,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.9500000000,-0.0253746603,0.4133220332,0.4896097660,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.9550000000,-0.0259002604,0.4132684678,0.4896415513,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.9600000000,-0.0264258262,0.4132138007,0.4896739841,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.9650000000,-0.0269513569,0.4131580317,0.4897070639,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.9700000000,-0.0274768517,0.4131011607,0.4897407904,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.9750000000,-0.0280023101,0.4130431876,0.4897751634,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.9800000000,-0.0285277313,0.4129841122,0.4898101825,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.9850000000,-0.0290531145,0.4129239344,0.4898458475,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.9900000000,-0.0295784590,0.4128626539,0.4898821579,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
1.9950000000,-0.0301037642,0.4128002706,0.4899191134,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.0000000000,-0.0306290292,0.4127367844,0.4899567137,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.0050000000,-0.0311542534,0.4126721950,0.4899949584,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.0100000000,-0.0316794360,0.4126065024,0.4900338473,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.0150000000,-0.0322045763,0.4125397063,0.4900733798,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.0200000000,-0.0327296736,0.4124718066,0.4901135557,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.0250000000,-0.0332547272,0.4124028031,0.4901543746,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.0300000000,-0.0337797363,0.4123326956,0.4901958360,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.0350000000,-0.0343047001,0.4122614839,0.4902379397,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.0400000000,-0.0348296180,0.4121891678,0.4902806851,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.0450000000,-0.0353544892,0.4121157472,0.4903240720,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.0500000000,-0.0358793130,0.4120412219,0.4903680999,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.0550000000,-0.0364040887,0.4119655916,0.4904127683,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.0600000000,-0.0369288154,0.4118888562,0.4904580770,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.0650000000,-0.0374534925,0.4118110154,0.4905040253,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.0700000000,-0.0379781192,0.4117320691,0.4905506130,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.0750000000,-0.0385026948,0.4116520171,0.4905978396,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.0800000000,-0.0390272185,0.4115708591,0.4906457047,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.0850000000,-0.0395516895,0.4114885949,0.4906942077,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.0900000000,-0.0400761072,0.4114052244,0.4907433483,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.0950000000,-0.0406004708,0.4113207473,0.4907931259,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.1000000000,-0.0411247795,0.4112351634,0.4908435402,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.1050000000,-0.0416490326,0.4111484724,0.4908945905,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.1100000000,-0.0421732293,0.4110606742,0.4909462766,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
2.1150000000,-0.0426973689,0.4109717685,0.4909985978,0.0059095438,-0.0000000000,0.0018891459,-0.0000000000
